Region,City,Voting Center,Religion,Voters,Actual Voters,Discarded Votes,White Cards,Eligible Votes with White Cards
بيروت الأولى,المدور,محطة شارل الحلو بلوك A - غرفة رقم 5,أرمن ارثوذكس,532,142,0,1,142
بيروت الأولى,المدور,محطة شارل الحلو بلوك A - غرفة رقم 6,أرمن ارثوذكس,519,79,0,2,79
بيروت الأولى,المدور,محطة شارل الحلو بلوك A - غرفة رقم 7,أرمن ارثوذكس,534,128,6,1,122
بيروت الأولى,المدور,محطة شارل الحلو بلوك A - غرفة رقم 8,أرمن ارثوذكس,513,123,3,1,120
بيروت الأولى,المدور,محطة شارل الحلو بلوك A - غرفة رقم 9,مختلف,524,150,8,0,142
بيروت الأولى,المدور,محطة شارل الحلو بلوك B - غرفة رقم 1,روم ارثوذكس,525,197,2,2,195
بيروت الأولى,المدور,محطة شارل الحلو بلوك B - غرفة رقم 10,مختلف,437,138,1,0,137
بيروت الأولى,المدور,محطة شارل الحلو بلوك B - غرفة رقم 2,مسيحي,529,154,3,0,151
بيروت الأولى,المدور,محطة شارل الحلو بلوك B - غرفة رقم 3,إنجيلي,457,104,0,1,104
بيروت الأولى,المدور,محطة شارل الحلو بلوك B - غرفة رقم 4,إنجيلي,458,77,1,1,76
بيروت الأولى,المدور,محطة شارل الحلو بلوك B - غرفة رقم 5,إنجيلي,515,87,3,0,84
بيروت الأولى,المدور,محطة شارل الحلو بلوك B - غرفة رقم 6,إنجيلي,494,67,2,0,65
بيروت الأولى,المدور,محطة شارل الحلو بلوك B - غرفة رقم 7,مسيحي,509,124,6,0,118
بيروت الأولى,المدور,محطة شارل الحلو بلوك B - غرفة رقم 8,مسيحي,554,143,12,0,131
بيروت الأولى,المدور,محطة شارل الحلو بلوك B - غرفة رقم 9,روم ارثوذكس,419,162,8,1,154
بيروت الأولى,المدور,مرآب البلدية بلوك A تجاه سليب كونفورت - غرفة رقم 1,أرمن كاثوليك,483,112,2,0,110
بيروت الأولى,المدور,مرآب البلدية بلوك A تجاه سليب كونفورت - غرفة رقم 2,أرمن كاثوليك,487,128,10,0,118
بيروت الأولى,المدور,مرآب البلدية بلوك A تجاه سليب كونفورت - غرفة رقم 3,أرمن كاثوليك,495,126,8,0,118
بيروت الأولى,المدور,مرآب البلدية بلوك A تجاه سليب كونفورت - غرفة رقم 4,روم كاثوليك,559,193,3,0,190
بيروت الأولى,المدور,مرآب البلدية بلوك A تجاه سليب كونفورت - غرفة رقم 5,روم كاثوليك,590,202,3,0,199
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 1,أرمن ارثوذكس,526,134,2,2,132
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 10,أرمن ارثوذكس,525,147,2,0,145
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 11,أرمن ارثوذكس,519,147,10,1,137
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 12,أرمن ارثوذكس,531,112,2,2,110
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 13,أرمن ارثوذكس,522,93,1,1,92
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 14,أرمن ارثوذكس,519,133,4,0,129
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 15,أرمن ارثوذكس,512,125,0,1,125
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 2,أرمن ارثوذكس,517,150,9,1,141
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 3,أرمن ارثوذكس,525,124,3,1,121
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 4,أرمن ارثوذكس,543,150,6,1,144
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 5,أرمن ارثوذكس,533,130,2,2,128
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 6,أرمن ارثوذكس,530,146,2,0,144
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 7,أرمن ارثوذكس,510,125,2,1,123
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 8,أرمن ارثوذكس,510,145,0,2,145
بيروت الأولى,المدور,مركز الاطفائية - جادة شارل الحلو - غرفة رقم 9,أرمن ارثوذكس,518,100,11,2,89
بيروت الأولى,موظفون,بيروت الأولى موظفون - مرأب بلدية بيروت - بلوك ب - غرفة رقم 1,مختلف,85,74,2,1,72
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 1,سني,626,317,19,2,298
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 10,سني,633,283,6,2,277
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 11,سني,611,267,9,2,258
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 12,سني,625,277,14,0,263
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 13,سني,631,246,3,0,243
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 14,سني,615,270,3,4,267
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 15,سني,649,351,6,5,345
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 16,سني,614,258,15,0,243
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 2,سني,631,246,4,2,242
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 3,سني,634,319,10,4,309
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 4,سني,617,340,10,5,330
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 5,سني,630,303,7,1,296
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 6,سني,617,274,4,1,270
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 7,سني,625,311,9,3,302
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 8,سني,616,315,8,1,307
بيروت الثانية,الباشورة ,الباشورة - ابتدائية علي بن ابي طالب - شارع بشارة الخوري  - غرفة رقم 9,سني,611,312,3,2,309
بيروت الثانية,الباشورة ,الباشورة - ثانوية الشهيد المفتي حسن خالد ( حوض الولاية – برج ابي حيدر)  - غرفة رقم 1,سني,628,319,7,2,312
بيروت الثانية,الباشورة ,الباشورة - ثانوية الشهيد المفتي حسن خالد ( حوض الولاية – برج ابي حيدر)  - غرفة رقم 10,ارمن ارثوذكس,573,41,1,1,40
بيروت الثانية,الباشورة ,الباشورة - ثانوية الشهيد المفتي حسن خالد ( حوض الولاية – برج ابي حيدر)  - غرفة رقم 11,مسيحي,556,33,0,0,33
بيروت الثانية,الباشورة ,الباشورة - ثانوية الشهيد المفتي حسن خالد ( حوض الولاية – برج ابي حيدر)  - غرفة رقم 12,مسيحي,552,74,0,0,74
بيروت الثانية,الباشورة ,الباشورة - ثانوية الشهيد المفتي حسن خالد ( حوض الولاية – برج ابي حيدر)  - غرفة رقم 2,سني,630,263,3,2,260
بيروت الثانية,الباشورة ,الباشورة - ثانوية الشهيد المفتي حسن خالد ( حوض الولاية – برج ابي حيدر)  - غرفة رقم 3,سني,636,337,10,1,327
بيروت الثانية,الباشورة ,الباشورة - ثانوية الشهيد المفتي حسن خالد ( حوض الولاية – برج ابي حيدر)  - غرفة رقم 4,سني,627,312,2,0,310
بيروت الثانية,الباشورة ,الباشورة - ثانوية الشهيد المفتي حسن خالد ( حوض الولاية – برج ابي حيدر)  - غرفة رقم 5,سني,619,305,7,2,298
بيروت الثانية,الباشورة ,الباشورة - ثانوية الشهيد المفتي حسن خالد ( حوض الولاية – برج ابي حيدر)  - غرفة رقم 6,سني,650,365,16,0,349
بيروت الثانية,الباشورة ,الباشورة - ثانوية الشهيد المفتي حسن خالد ( حوض الولاية – برج ابي حيدر)  - غرفة رقم 7,روم ارثوذكس,567,86,1,0,85
بيروت الثانية,الباشورة ,الباشورة - ثانوية الشهيد المفتي حسن خالد ( حوض الولاية – برج ابي حيدر)  - غرفة رقم 8,مسيحي,578,111,4,0,107
بيروت الثانية,الباشورة ,الباشورة - ثانوية الشهيد المفتي حسن خالد ( حوض الولاية – برج ابي حيدر)  - غرفة رقم 9,مسيحي,545,63,2,0,61
بيروت الثانية,الباشورة ,الباشورة - ثانوية المقاصد الاسلامية للبنات - شارع احمد طباره  - غرفة رقم 1,سني,607,295,9,1,286
بيروت الثانية,الباشورة ,الباشورة - ثانوية المقاصد الاسلامية للبنات - شارع احمد طباره  - غرفة رقم 10,سني,604,290,5,0,285
